datetime,DA_scheduled_Belgium_MW,DA_scheduled_Germany_MW,DA_scheduled_Italy_MW,DA_scheduled_Luxembourg_MW,DA_scheduled_Spain_MW,DA_scheduled_Switzerland_MW,DA_scheduled_UnitedKingdom_MW,physical_actual_Belgium_MW,physical_actual_Germany_MW,physical_actual_Italy_MW,physical_actual_Luxembourg_MW,physical_actual_Spain_MW,physical_actual_Switzerland_MW,physical_actual_UnitedKingdom_MW
23/02/2025 23:30 - 23/02/2025 23:45,-1586.63,1597.9,4400,0,3100,3200,-2740,-1086.08,3179.95,2984.75,0,3060.52,3620.5,-2550.5
23/02/2025 23:45 - 24/02/2025 00:00,-1586.63,1597.9,4400,0,3100,3200,-2740,-1086.08,3179.95,2984.75,0,3060.52,3620.5,-2550.5
24/02/2025 00:00 - 24/02/2025 00:15,-191.6,3829.49,3550,0,1850,3200,-3724,-450.39,4595.22,3099.75,0,2031.21,4002.75,-3581.5
24/02/2025 00:15 - 24/02/2025 00:30,-191.6,3829.49,3550,0,1850,3200,-3724,-450.39,4595.22,3099.75,0,2031.21,4002.75,-3581.5
24/02/2025 00:30 - 24/02/2025 00:45,-191.6,3829.49,3550,0,1850,3200,-3724,-450.39,4595.22,3099.75,0,2031.21,4002.75,-3581.5
24/02/2025 00:45 - 24/02/2025 01:00,-191.6,3829.49,3550,0,1850,3200,-3724,-450.39,4595.22,3099.75,0,2031.21,4002.75,-3581.5
24/02/2025 01:00 - 24/02/2025 01:15,-329.97,3335.78,3550,0,1850,3200,-2731,-650.1,4386.8,2951.75,0,1777.87,3970.25,-2789.25
24/02/2025 01:15 - 24/02/2025 01:30,-329.97,3335.78,3550,0,1850,3200,-2731,-650.1,4386.8,2951.75,0,1777.87,3970.25,-2789.25
24/02/2025 01:30 - 24/02/2025 01:45,-329.97,3335.78,3550,0,1850,3200,-2731,-650.1,4386.8,2951.75,0,1777.87,3970.25,-2789.25
24/02/2025 01:45 - 24/02/2025 02:00,-329.97,3335.78,3550,0,1850,3200,-2731,-650.1,4386.8,2951.75,0,1777.87,3970.25,-2789.25
24/02/2025 02:00 - 24/02/2025 02:15,-345.97,3563.77,3550,0,1850,3200,-2929,-717.3,4440.54,2933,0,1723.62,4044.25,-2850
24/02/2025 02:15 - 24/02/2025 02:30,-345.97,3563.77,3550,0,1850,3200,-2929,-717.3,4440.54,2933,0,1723.62,4044.25,-2850
24/02/2025 02:30 - 24/02/2025 02:45,-345.97,3563.77,3550,0,1850,3200,-2929,-717.3,4440.54,2933,0,1723.62,4044.25,-2850
24/02/2025 02:45 - 24/02/2025 03:00,-345.97,3563.77,3550,0,1850,3200,-2929,-717.3,4440.54,2933,0,1723.62,4044.25,-2850
24/02/2025 03:00 - 24/02/2025 03:15,-483.35,3503.15,3416,0,1850,3200,-1751,-922.07,4421.42,2786.5,0,1583.06,4118.75,-1880.25
24/02/2025 03:15 - 24/02/2025 03:30,-483.35,3503.15,3416,0,1850,3200,-1751,-922.07,4421.42,2786.5,0,1583.06,4118.75,-1880.25
24/02/2025 03:30 - 24/02/2025 03:45,-483.35,3503.15,3416,0,1850,3200,-1751,-922.07,4421.42,2786.5,0,1583.06,4118.75,-1880.25
24/02/2025 03:45 - 24/02/2025 04:00,-483.35,3503.15,3416,0,1850,3200,-1751,-922.07,4421.42,2786.5,0,1583.06,4118.75,-1880.25
24/02/2025 04:00 - 24/02/2025 04:15,-210.62,3822.5,3416,0,2700,3200,-2825,-605.41,4580.52,2724,0,2288.37,4169,-2652
24/02/2025 04:15 - 24/02/2025 04:30,-210.62,3822.5,3416,0,2700,3200,-2825,-605.41,4580.52,2724,0,2288.37,4169,-2652
24/02/2025 04:30 - 24/02/2025 04:45,-210.62,3822.5,3416,0,2700,3200,-2825,-605.41,4580.52,2724,0,2288.37,4169,-2652
24/02/2025 04:45 - 24/02/2025 05:00,-210.62,3822.5,3416,0,2700,3200,-2825,-605.41,4580.52,2724,0,2288.37,4169,-2652
24/02/2025 05:00 - 24/02/2025 05:15,-191.95,3545,3416,0,2700,3200,-2917,-209.47,4451.44,2593.75,0,2631.74,3844.5,-2871.25
24/02/2025 05:15 - 24/02/2025 05:30,-191.95,3545,3416,0,2700,3200,-2917,-209.47,4451.44,2593.75,0,2631.74,3844.5,-2871.25
24/02/2025 05:30 - 24/02/2025 05:45,-191.95,3545,3416,0,2700,3200,-2917,-209.47,4451.44,2593.75,0,2631.74,3844.5,-2871.25
24/02/2025 05:45 - 24/02/2025 06:00,-191.95,3545,3416,0,2700,3200,-2917,-209.47,4451.44,2593.75,0,2631.74,3844.5,-2871.25
24/02/2025 06:00 - 24/02/2025 06:15,17.25,2337.84,3416,0,2700,3200,-2864,-250.51,4130.21,2545.25,0,2643.32,3336,-2821.5
24/02/2025 06:15 - 24/02/2025 06:30,17.25,2337.84,3416,0,2700,3200,-2864,-250.51,4130.21,2545.25,0,2643.32,3336,-2821.5
24/02/2025 06:30 - 24/02/2025 06:45,17.25,2337.84,3416,0,2700,3200,-2864,-250.51,4130.21,2545.25,0,2643.32,3336,-2821.5
24/02/2025 06:45 - 24/02/2025 07:00,17.25,2337.84,3416,0,2700,3200,-2864,-250.51,4130.21,2545.25,0,2643.32,3336,-2821.5
24/02/2025 07:00 - 24/02/2025 07:15,-317.05,1271.23,2984,0,2700,3200,404,-704.75,3446.07,2774.25,0,2681.7,2283.5,65.5
24/02/2025 07:15 - 24/02/2025 07:30,-317.05,1271.23,2984,0,2700,3200,404,-704.75,3446.07,2774.25,0,2681.7,2283.5,65.5
24/02/2025 07:30 - 24/02/2025 07:45,-317.05,1271.23,2984,0,2700,3200,404,-704.75,3446.07,2774.25,0,2681.7,2283.5,65.5
24/02/2025 07:45 - 24/02/2025 08:00,-317.05,1271.23,2984,0,2700,3200,404,-704.75,3446.07,2774.25,0,2681.7,2283.5,65.5
24/02/2025 08:00 - 24/02/2025 08:15,-246.65,785.26,3000,0,1502.8,2385,2944,-743.05,2619.72,2883.75,0,1762.84,1693,2742.75
24/02/2025 08:15 - 24/02/2025 08:30,-246.65,785.26,3000,0,1502.8,2385,2944,-743.05,2619.72,2883.75,0,1762.84,1693,2742.75
24/02/2025 08:30 - 24/02/2025 08:45,-246.65,785.26,3000,0,1502.8,2385,2944,-743.05,2619.72,2883.75,0,1762.84,1693,2742.75
24/02/2025 08:45 - 24/02/2025 09:00,-246.65,785.26,3000,0,1502.8,2385,2944,-743.05,2619.72,2883.75,0,1762.84,1693,2742.75
24/02/2025 09:00 - 24/02/2025 09:15,547.27,1017.36,3000,0,-231.7,2385,4014,-18.36,2152.79,2810,0,319.43,1974.75,3988.75
24/02/2025 09:15 - 24/02/2025 09:30,547.27,1017.36,3000,0,-231.7,2385,4014,-18.36,2152.79,2810,0,319.43,1974.75,3988.75
24/02/2025 09:30 - 24/02/2025 09:45,547.27,1017.36,3000,0,-231.7,2385,4014,-18.36,2152.79,2810,0,319.43,1974.75,3988.75
24/02/2025 09:45 - 24/02/2025 10:00,547.27,1017.36,3000,0,-231.7,2385,4014,-18.36,2152.79,2810,0,319.43,1974.75,3988.75
24/02/2025 10:00 - 24/02/2025 10:15,920.0500000000002,2046.13,2998.82,0,-2040.2,2385,3978,229.66,2288.98,2697.25,0,-1301.72,2611,4043.25
24/02/2025 10:15 - 24/02/2025 10:30,920.0500000000002,2046.13,2998.82,0,-2040.2,2385,3978,229.66,2288.98,2697.25,0,-1301.72,2611,4043.25
24/02/2025 10:30 - 24/02/2025 10:45,920.0500000000002,2046.13,2998.82,0,-2040.2,2385,3978,229.66,2288.98,2697.25,0,-1301.72,2611,4043.25
24/02/2025 10:45 - 24/02/2025 11:00,920.0500000000002,2046.13,2998.82,0,-2040.2,2385,3978,229.66,2288.98,2697.25,0,-1301.72,2611,4043.25
24/02/2025 11:00 - 24/02/2025 11:15,728.1,1752.86,3000,0,-2389.9,2385,3986,257.61,2160.26,2708.5,0,-2267.22,2722,4043.5
24/02/2025 11:15 - 24/02/2025 11:30,728.1,1752.86,3000,0,-2389.9,2385,3986,257.61,2160.26,2708.5,0,-2267.22,2722,4043.5
24/02/2025 11:30 - 24/02/2025 11:45,728.1,1752.86,3000,0,-2389.9,2385,3986,257.61,2160.26,2708.5,0,-2267.22,2722,4043.5
24/02/2025 11:45 - 24/02/2025 12:00,728.1,1752.86,3000,0,-2389.9,2385,3986,257.61,2160.26,2708.5,0,-2267.22,2722,4043.5
24/02/2025 12:00 - 24/02/2025 12:15,121.15000000000008,1257.06,3000,0,-2060.1,2385,3487,-297.46,1882.39,2584.25,0,-2116.91,2608.5,3599.5
24/02/2025 12:15 - 24/02/2025 12:30,121.15000000000008,1257.06,3000,0,-2060.1,2385,3487,-297.46,1882.39,2584.25,0,-2116.91,2608.5,3599.5
24/02/2025 12:30 - 24/02/2025 12:45,121.15000000000008,1257.06,3000,0,-2060.1,2385,3487,-297.46,1882.39,2584.25,0,-2116.91,2608.5,3599.5
24/02/2025 12:45 - 24/02/2025 13:00,121.15000000000008,1257.06,3000,0,-2060.1,2385,3487,-297.46,1882.39,2584.25,0,-2116.91,2608.5,3599.5
24/02/2025 13:00 - 24/02/2025 13:15,391.97,1580.65,3000,0,-1578.6,2385,3983,-385.61,2168.25,2645.75,0,-1586.22,2829.75,3975
24/02/2025 13:15 - 24/02/2025 13:30,391.97,1580.65,3000,0,-1578.6,2385,3983,-385.61,2168.25,2645.75,0,-1586.22,2829.75,3975
24/02/2025 13:30 - 24/02/2025 13:45,391.97,1580.65,3000,0,-1578.6,2385,3983,-385.61,2168.25,2645.75,0,-1586.22,2829.75,3975
24/02/2025 13:45 - 24/02/2025 14:00,391.97,1580.65,3000,0,-1578.6,2385,3983,-385.61,2168.25,2645.75,0,-1586.22,2829.75,3975
24/02/2025 14:00 - 24/02/2025 14:15,1056.05,1918.5,3000,0,-2368.6,2385,4011,-138.74,2550.94,2964,0,-2013.95,2934.25,4067
24/02/2025 14:15 - 24/02/2025 14:30,1056.05,1918.5,3000,0,-2368.6,2385,4011,-138.74,2550.94,2964,0,-2013.95,2934.25,4067
24/02/2025 14:30 - 24/02/2025 14:45,1056.05,1918.5,3000,0,-2368.6,2385,4011,-138.74,2550.94,2964,0,-2013.95,2934.25,4067
24/02/2025 14:45 - 24/02/2025 15:00,1056.05,1918.5,3000,0,-2368.6,2385,4011,-138.74,2550.94,2964,0,-2013.95,2934.25,4067
24/02/2025 15:00 - 24/02/2025 15:15,1560.17,2177.74,3000,0,-2644.7,2385,3463,311.39,2823,2967.75,0,-2495.21,2854.5,3582
24/02/2025 15:15 - 24/02/2025 15:30,1560.17,2177.74,3000,0,-2644.7,2385,3463,311.39,2823,2967.75,0,-2495.21,2854.5,3582
24/02/2025 15:30 - 24/02/2025 15:45,1560.17,2177.74,3000,0,-2644.7,2385,3463,311.39,2823,2967.75,0,-2495.21,2854.5,3582
24/02/2025 15:45 - 24/02/2025 16:00,1560.17,2177.74,3000,0,-2644.7,2385,3463,311.39,2823,2967.75,0,-2495.21,2854.5,3582
24/02/2025 16:00 - 24/02/2025 16:15,1807.32,2753.38,2992.85,0,-2366.1,2385,2710,981.19,3370.07,3098.5,0,-2550.9,2524,2837.75
24/02/2025 16:15 - 24/02/2025 16:30,1807.32,2753.38,2992.85,0,-2366.1,2385,2710,981.19,3370.07,3098.5,0,-2550.9,2524,2837.75
24/02/2025 16:30 - 24/02/2025 16:45,1807.32,2753.38,2992.85,0,-2366.1,2385,2710,981.19,3370.07,3098.5,0,-2550.9,2524,2837.75
24/02/2025 16:45 - 24/02/2025 17:00,1807.32,2753.38,2992.85,0,-2366.1,2385,2710,981.19,3370.07,3098.5,0,-2550.9,2524,2837.75
24/02/2025 17:00 - 24/02/2025 17:15,1939.4300000000003,2381.88,2998.93,0,-2500,2385,3685,969.74,3173.82,3164.25,0,-2378.84,2116.25,3608.75
24/02/2025 17:15 - 24/02/2025 17:30,1939.4300000000003,2381.88,2998.93,0,-2500,2385,3685,969.74,3173.82,3164.25,0,-2378.84,2116.25,3608.75
24/02/2025 17:30 - 24/02/2025 17:45,1939.4300000000003,2381.88,2998.93,0,-2500,2385,3685,969.74,3173.82,3164.25,0,-2378.84,2116.25,3608.75
24/02/2025 17:45 - 24/02/2025 18:00,1939.4300000000003,2381.88,2998.93,0,-2500,2385,3685,969.74,3173.82,3164.25,0,-2378.84,2116.25,3608.75
24/02/2025 18:00 - 24/02/2025 18:15,1213.33,1625.1,2996.12,0,-2150,1620,3989,343.34,2681.34,2888.5,0,-1676.02,1377.5,4009.5
24/02/2025 18:15 - 24/02/2025 18:30,1213.33,1625.1,2996.12,0,-2150,1620,3989,343.34,2681.34,2888.5,0,-1676.02,1377.5,4009.5
24/02/2025 18:30 - 24/02/2025 18:45,1213.33,1625.1,2996.12,0,-2150,1620,3989,343.34,2681.34,2888.5,0,-1676.02,1377.5,4009.5
24/02/2025 18:45 - 24/02/2025 19:00,1213.33,1625.1,2996.12,0,-2150,1620,3989,343.34,2681.34,2888.5,0,-1676.02,1377.5,4009.5
24/02/2025 19:00 - 24/02/2025 19:15,357.29999999999995,392.07,2453.57,0,-118.8,2385,3044,-406.14,2170.64,2562.5,0,-665.63,1094.75,3206.5
24/02/2025 19:15 - 24/02/2025 19:30,357.29999999999995,392.07,2453.57,0,-118.8,2385,3044,-406.14,2170.64,2562.5,0,-665.63,1094.75,3206.5
24/02/2025 19:30 - 24/02/2025 19:45,357.29999999999995,392.07,2453.57,0,-118.8,2385,3044,-406.14,2170.64,2562.5,0,-665.63,1094.75,3206.5
24/02/2025 19:45 - 24/02/2025 20:00,357.29999999999995,392.07,2453.57,0,-118.8,2385,3044,-406.14,2170.64,2562.5,0,-665.63,1094.75,3206.5
24/02/2025 20:00 - 24/02/2025 20:15,-229.87,-127.98,2839.8,0,1528.9,2385,4025,-794.86,1779.07,2527,0,1138.05,985,3952
24/02/2025 20:15 - 24/02/2025 20:30,-229.87,-127.98,2839.8,0,1528.9,2385,4025,-794.86,1779.07,2527,0,1138.05,985,3952
24/02/2025 20:30 - 24/02/2025 20:45,-229.87,-127.98,2839.8,0,1528.9,2385,4025,-794.86,1779.07,2527,0,1138.05,985,3952
24/02/2025 20:45 - 24/02/2025 21:00,-229.87,-127.98,2839.8,0,1528.9,2385,4025,-794.86,1779.07,2527,0,1138.05,985,3952
24/02/2025 21:00 - 24/02/2025 21:15,828.65,979.13,2989.76,0,451.4000000000001,2385,3765,-373.42,1874.66,2924.75,0,647.27,2217.25,3835.5
24/02/2025 21:15 - 24/02/2025 21:30,828.65,979.13,2989.76,0,451.4000000000001,2385,3765,-373.42,1874.66,2924.75,0,647.27,2217.25,3835.5
24/02/2025 21:30 - 24/02/2025 21:45,828.65,979.13,2989.76,0,451.4000000000001,2385,3765,-373.42,1874.66,2924.75,0,647.27,2217.25,3835.5
24/02/2025 21:45 - 24/02/2025 22:00,828.65,979.13,2989.76,0,451.4000000000001,2385,3765,-373.42,1874.66,2924.75,0,647.27,2217.25,3835.5
24/02/2025 22:00 - 24/02/2025 22:15,1719,1270.02,2896.93,0,-2150,2385,3320,372.23,1949.07,2952.5,0,-1558,2660.25,3422.25
24/02/2025 22:15 - 24/02/2025 22:30,1719,1270.02,2896.93,0,-2150,2385,3320,372.23,1949.07,2952.5,0,-1558,2660.25,3422.25
24/02/2025 22:30 - 24/02/2025 22:45,1719,1270.02,2896.93,0,-2150,2385,3320,372.23,1949.07,2952.5,0,-1558,2660.25,3422.25
24/02/2025 22:45 - 24/02/2025 23:00,1719,1270.02,2896.93,0,-2150,2385,3320,372.23,1949.07,2952.5,0,-1558,2660.25,3422.25
24/02/2025 23:00 - 24/02/2025 23:15,701.17,1628.08,2857.27,0,-2150,2385,3076,-29.46,1763.49,2963,0,-2091.9,2678.25,3124
24/02/2025 23:15 - 24/02/2025 23:30,701.17,1628.08,2857.27,0,-2150,2385,3076,-29.46,1763.49,2963,0,-2091.9,2678.25,3124
24/02/2025 23:30 - 24/02/2025 23:45,701.17,1628.08,2857.27,0,-2150,2385,3076,-29.46,1763.49,2963,0,-2091.9,2678.25,3124
24/02/2025 23:45 - 25/02/2025 00:00,701.17,1628.08,2857.27,0,-2150,2385,3076,-29.46,1763.49,2963,0,-2091.9,2678.25,3124
25/02/2025 00:00 - 25/02/2025 00:15,399.08,2805.74,2969.42,0,-2500,2385,2200,248.33,2340.92,3137.25,0,-2298.05,3045.5,2343
25/02/2025 00:15 - 25/02/2025 00:30,399.08,2805.74,2969.42,0,-2500,2385,2200,248.33,2340.92,3137.25,0,-2298.05,3045.5,2343
25/02/2025 00:30 - 25/02/2025 00:45,399.08,2805.74,2969.42,0,-2500,2385,2200,248.33,2340.92,3137.25,0,-2298.05,3045.5,2343
25/02/2025 00:45 - 25/02/2025 01:00,399.08,2805.74,2969.42,0,-2500,2385,2200,248.33,2340.92,3137.25,0,-2298.05,3045.5,2343
25/02/2025 01:00 - 25/02/2025 01:15,758.35,2306.56,2670.25,0,-2500,2385,3036,119.8,2018.03,3050.75,0,-2465.04,3071.75,2993.75
25/02/2025 01:15 - 25/02/2025 01:30,758.35,2306.56,2670.25,0,-2500,2385,3036,119.8,2018.03,3050.75,0,-2465.04,3071.75,2993.75
25/02/2025 01:30 - 25/02/2025 01:45,758.35,2306.56,2670.25,0,-2500,2385,3036,119.8,2018.03,3050.75,0,-2465.04,3071.75,2993.75
25/02/2025 01:45 - 25/02/2025 02:00,758.35,2306.56,2670.25,0,-2500,2385,3036,119.8,2018.03,3050.75,0,-2465.04,3071.75,2993.75
25/02/2025 02:00 - 25/02/2025 02:15,1781.8000000000002,1618.15,2964.97,0,-2700,2385,3030,624.95,1931.32,2940.75,0,-2550.49,2981.75,3050.75
25/02/2025 02:15 - 25/02/2025 02:30,1781.8000000000002,1618.15,2964.97,0,-2700,2385,3030,624.95,1931.32,2940.75,0,-2550.49,2981.75,3050.75
25/02/2025 02:30 - 25/02/2025 02:45,1781.8000000000002,1618.15,2964.97,0,-2700,2385,3030,624.95,1931.32,2940.75,0,-2550.49,2981.75,3050.75
25/02/2025 02:45 - 25/02/2025 03:00,1781.8000000000002,1618.15,2964.97,0,-2700,2385,3030,624.95,1931.32,2940.75,0,-2550.49,2981.75,3050.75
25/02/2025 03:00 - 25/02/2025 03:15,1706.35,1596.88,2999.65,0,-2700,2385,3530,789.93,1979.46,2820.5,0,-2243.64,2933.5,3493.5
25/02/2025 03:15 - 25/02/2025 03:30,1706.35,1596.88,2999.65,0,-2700,2385,3530,789.93,1979.46,2820.5,0,-2243.64,2933.5,3493.5
25/02/2025 03:30 - 25/02/2025 03:45,1706.35,1596.88,2999.65,0,-2700,2385,3530,789.93,1979.46,2820.5,0,-2243.64,2933.5,3493.5
25/02/2025 03:45 - 25/02/2025 04:00,1706.35,1596.88,2999.65,0,-2700,2385,3530,789.93,1979.46,2820.5,0,-2243.64,2933.5,3493.5
25/02/2025 04:00 - 25/02/2025 04:15,1149.67,1768.63,3000,0,-2700,2385,3794,628.95,2057.83,2878.75,0,-2659.5,2782.5,3822.75
25/02/2025 04:15 - 25/02/2025 04:30,1149.67,1768.63,3000,0,-2700,2385,3794,628.95,2057.83,2878.75,0,-2659.5,2782.5,3822.75
25/02/2025 04:30 - 25/02/2025 04:45,1149.67,1768.63,3000,0,-2700,2385,3794,628.95,2057.83,2878.75,0,-2659.5,2782.5,3822.75
25/02/2025 04:45 - 25/02/2025 05:00,1149.67,1768.63,3000,0,-2700,2385,3794,628.95,2057.83,2878.75,0,-2659.5,2782.5,3822.75
25/02/2025 05:00 - 25/02/2025 05:15,999.1,2043.95,2999.97,0,-2700,1985,3653,713.79,2306.71,2874.25,0,-2423.29,2368.5,3709.25
25/02/2025 05:15 - 25/02/2025 05:30,999.1,2043.95,2999.97,0,-2700,1985,3653,713.79,2306.71,2874.25,0,-2423.29,2368.5,3709.25
25/02/2025 05:30 - 25/02/2025 05:45,999.1,2043.95,2999.97,0,-2700,1985,3653,713.79,2306.71,2874.25,0,-2423.29,2368.5,3709.25
25/02/2025 05:45 - 25/02/2025 06:00,999.1,2043.95,2999.97,0,-2700,1985,3653,713.79,2306.71,2874.25,0,-2423.29,2368.5,3709.25
25/02/2025 06:00 - 25/02/2025 06:15,116.2,2225,2947.32,0,-2700,2385,3640,321.15,2922.33,2625.25,0,-2357.55,1805,3665.5
25/02/2025 06:15 - 25/02/2025 06:30,116.2,2225,2947.32,0,-2700,2385,3640,321.15,2922.33,2625.25,0,-2357.55,1805,3665.5
25/02/2025 06:30 - 25/02/2025 06:45,116.2,2225,2947.32,0,-2700,2385,3640,321.15,2922.33,2625.25,0,-2357.55,1805,3665.5
25/02/2025 06:45 - 25/02/2025 07:00,116.2,2225,2947.32,0,-2700,2385,3640,321.15,2922.33,2625.25,0,-2357.55,1805,3665.5
25/02/2025 07:00 - 25/02/2025 07:15,417.5,1882,2889.2,0,-2322.1,2256,3586,1107.25,3059.48,2564.75,0,-2232.7,725,3614.75
25/02/2025 07:15 - 25/02/2025 07:30,417.5,1882,2889.2,0,-2322.1,2256,3586,1107.25,3059.48,2564.75,0,-2232.7,725,3614.75
25/02/2025 07:30 - 25/02/2025 07:45,417.5,1882,2889.2,0,-2322.1,2256,3586,1107.25,3059.48,2564.75,0,-2232.7,725,3614.75
25/02/2025 07:45 - 25/02/2025 08:00,417.5,1882,2889.2,0,-2322.1,2256,3586,1107.25,3059.48,2564.75,0,-2232.7,725,3614.75
25/02/2025 08:00 - 25/02/2025 08:15,996.2,1862,3000,0,-2027.6,2222,3430,1676.65,2790.55,2565.5,0,-1684.32,505.25,3463.25
25/02/2025 08:15 - 25/02/2025 08:30,996.2,1862,3000,0,-2027.6,2222,3430,1676.65,2790.55,2565.5,0,-1684.32,505.25,3463.25
25/02/2025 08:30 - 25/02/2025 08:45,996.2,1862,3000,0,-2027.6,2222,3430,1676.65,2790.55,2565.5,0,-1684.32,505.25,3463.25
25/02/2025 08:45 - 25/02/2025 09:00,996.2,1862,3000,0,-2027.6,2222,3430,1676.65,2790.55,2565.5,0,-1684.32,505.25,3463.25
25/02/2025 09:00 - 25/02/2025 09:15,1282.78,1866.35,3000,0,-2581.4,2379,4028,1052.52,2467.66,2773.5,0,-1809.01,1320.75,4038.5
25/02/2025 09:15 - 25/02/2025 09:30,1282.78,1866.35,3000,0,-2581.4,2379,4028,1052.52,2467.66,2773.5,0,-1809.01,1320.75,4038.5
25/02/2025 09:30 - 25/02/2025 09:45,1282.78,1866.35,3000,0,-2581.4,2379,4028,1052.52,2467.66,2773.5,0,-1809.01,1320.75,4038.5
25/02/2025 09:45 - 25/02/2025 10:00,1282.78,1866.35,3000,0,-2581.4,2379,4028,1052.52,2467.66,2773.5,0,-1809.01,1320.75,4038.5
25/02/2025 10:00 - 25/02/2025 10:15,1190.18,1719.03,3000,0,-2537.9,2385,3800,296.75,1971.9,2973,0,-2186.88,2514.5,3849.5
25/02/2025 10:15 - 25/02/2025 10:30,1190.18,1719.03,3000,0,-2537.9,2385,3800,296.75,1971.9,2973,0,-2186.88,2514.5,3849.5
25/02/2025 10:30 - 25/02/2025 10:45,1190.18,1719.03,3000,0,-2537.9,2385,3800,296.75,1971.9,2973,0,-2186.88,2514.5,3849.5
25/02/2025 10:45 - 25/02/2025 11:00,1190.18,1719.03,3000,0,-2537.9,2385,3800,296.75,1971.9,2973,0,-2186.88,2514.5,3849.5
25/02/2025 11:00 - 25/02/2025 11:15,901.87,1346.78,3000,0,-2350,2385,3680,-56.31,2036.51,2855.75,0,-2371.85,2637.75,3724.75
25/02/2025 11:15 - 25/02/2025 11:30,901.87,1346.78,3000,0,-2350,2385,3680,-56.31,2036.51,2855.75,0,-2371.85,2637.75,3724.75
25/02/2025 11:30 - 25/02/2025 11:45,901.87,1346.78,3000,0,-2350,2385,3680,-56.31,2036.51,2855.75,0,-2371.85,2637.75,3724.75
25/02/2025 11:45 - 25/02/2025 12:00,901.87,1346.78,3000,0,-2350,2385,3680,-56.31,2036.51,2855.75,0,-2371.85,2637.75,3724.75
25/02/2025 12:00 - 25/02/2025 12:15,452.1,1641.88,3000,0,-2350,2085,3714,-417.5,1713.41,2852.75,0,-2254.93,2834.25,3751
25/02/2025 12:15 - 25/02/2025 12:30,452.1,1641.88,3000,0,-2350,2085,3714,-417.5,1713.41,2852.75,0,-2254.93,2834.25,3751
25/02/2025 12:30 - 25/02/2025 12:45,452.1,1641.88,3000,0,-2350,2085,3714,-417.5,1713.41,2852.75,0,-2254.93,2834.25,3751
25/02/2025 12:45 - 25/02/2025 13:00,452.1,1641.88,3000,0,-2350,2085,3714,-417.5,1713.41,2852.75,0,-2254.93,2834.25,3751
25/02/2025 13:00 - 25/02/2025 13:15,370.85,2056.6,3000,0,-2301.8,2385,3854,-470.62,1948.57,3006.5,0,-2028.31,3141.75,3888.5
25/02/2025 13:15 - 25/02/2025 13:30,370.85,2056.6,3000,0,-2301.8,2385,3854,-470.62,1948.57,3006.5,0,-2028.31,3141.75,3888.5
25/02/2025 13:30 - 25/02/2025 13:45,370.85,2056.6,3000,0,-2301.8,2385,3854,-470.62,1948.57,3006.5,0,-2028.31,3141.75,3888.5
25/02/2025 13:45 - 25/02/2025 14:00,370.85,2056.6,3000,0,-2301.8,2385,3854,-470.62,1948.57,3006.5,0,-2028.31,3141.75,3888.5
25/02/2025 14:00 - 25/02/2025 14:15,250.97,2259.8,3000,0,-2032.9,2385,4028,-631.16,2066.35,2880.25,0,-1523.3,3085.5,4069.5
25/02/2025 14:15 - 25/02/2025 14:30,250.97,2259.8,3000,0,-2032.9,2385,4028,-631.16,2066.35,2880.25,0,-1523.3,3085.5,4069.5
25/02/2025 14:30 - 25/02/2025 14:45,250.97,2259.8,3000,0,-2032.9,2385,4028,-631.16,2066.35,2880.25,0,-1523.3,3085.5,4069.5
25/02/2025 14:45 - 25/02/2025 15:00,250.97,2259.8,3000,0,-2032.9,2385,4028,-631.16,2066.35,2880.25,0,-1523.3,3085.5,4069.5
25/02/2025 15:00 - 25/02/2025 15:15,607.17,2222.5,3000,0,-1725,2385,4028,314.06,2639.52,2672.25,0,-1381.71,2441,4074.75
25/02/2025 15:15 - 25/02/2025 15:30,607.17,2222.5,3000,0,-1725,2385,4028,314.06,2639.52,2672.25,0,-1381.71,2441,4074.75
25/02/2025 15:30 - 25/02/2025 15:45,607.17,2222.5,3000,0,-1725,2385,4028,314.06,2639.52,2672.25,0,-1381.71,2441,4074.75
25/02/2025 15:45 - 25/02/2025 16:00,607.17,2222.5,3000,0,-1725,2385,4028,314.06,2639.52,2672.25,0,-1381.71,2441,4074.75
25/02/2025 16:00 - 25/02/2025 16:15,988.52,1805,3000,0,-2142.4,2385,4028,1576.15,3279.49,2137,0,-2117.05,1074.75,4074.25
25/02/2025 16:15 - 25/02/2025 16:30,988.52,1805,3000,0,-2142.4,2385,4028,1576.15,3279.49,2137,0,-2117.05,1074.75,4074.25
25/02/2025 16:30 - 25/02/2025 16:45,988.52,1805,3000,0,-2142.4,2385,4028,1576.15,3279.49,2137,0,-2117.05,1074.75,4074.25
25/02/2025 16:45 - 25/02/2025 17:00,988.52,1805,3000,0,-2142.4,2385,4028,1576.15,3279.49,2137,0,-2117.05,1074.75,4074.25
25/02/2025 17:00 - 25/02/2025 17:15,1480.8,1565,3000,0,-2609.6,2385,4028,2163.02,3427.33,1935.25,0,-2502.24,492.5,4071
25/02/2025 17:15 - 25/02/2025 17:30,1480.8,1565,3000,0,-2609.6,2385,4028,2163.02,3427.33,1935.25,0,-2502.24,492.5,4071
25/02/2025 17:30 - 25/02/2025 17:45,1480.8,1565,3000,0,-2609.6,2385,4028,2163.02,3427.33,1935.25,0,-2502.24,492.5,4071
